Cycle No.,Cyctype,Date,Site,Location,Group,Plot,New tags ,Dead tags,Species,Tagstatus,,October dead cycle,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,24,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,25,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,26,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,27,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,28,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,29,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,30,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,31,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,32,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,33,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,34,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,35,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,36,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,37,NA,Climber 1,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,38,NA,Climber 1,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,39,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,40,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,41,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,42,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,43,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,44,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,45,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,46,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,47,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,48,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,49,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,50,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,51,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,52,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,53,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,54,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,55,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,56,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,57,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,58,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,59,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,60,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,61,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,62,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,63,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,64,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,65,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,66,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,67,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,68,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,69,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,70,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,71,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,72,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,5,73,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,5,NA,Beilsch 1,,"Large seed, possibly Beilschmedia",,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,6,NA,Symp,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,7,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,8,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,9,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,10,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,11,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,12,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,13,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,14,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,15,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,16,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,17,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,18,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,19,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,20,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,21,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,22,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,23,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,24,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,25,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,26,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,27,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,28,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,29,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,30,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,31,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,32,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,33,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,34,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,35,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,36,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,37,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,38,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,39,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,40,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,41,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,42,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,43,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,44,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,45,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,46,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,47,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,48,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,49,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,50,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,51,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,52,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,53,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,54,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,55,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,56,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,57,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,58,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,59,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,60,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,61,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,62,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,63,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,64,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,65,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,66,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,67,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,68,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,69,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,70,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,71,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,72,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,73,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,74,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,75,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,76,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,77,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,78,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,79,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,80,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,81,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,82,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,83,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,84,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,85,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,86,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,87,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,88,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,89,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,90,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,91,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,92,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,93,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,94,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,95,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,96,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,97,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,98,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,99,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,100,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,101,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,102,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,103,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,104,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,105,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,106,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,107,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,108,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,109,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,6,110,NA,Litsea 4,UT,"UID 58, one of the other litseas?",,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,6,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,7,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,8,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,9,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,10,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,11,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,12,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,13,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,14,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,15,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,16,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,17,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,18,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,19,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,20,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,21,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,22,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,23,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,24,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,25,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,26,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,27,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,28,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,29,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,30,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,31,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,32,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,33,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,34,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,35,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,36,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,37,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,38,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,39,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,40,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,41,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,42,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,43,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,44,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,45,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,46,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,47,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,48,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,49,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,50,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,51,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,52,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,53,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,54,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,55,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,56,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,57,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,58,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,59,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,60,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,61,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,62,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,63,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,64,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,65,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,66,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,67,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,68,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,69,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,70,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,71,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,72,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,73,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,74,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,75,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,76,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G1,7,77,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,1,NA,Climber 1,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,2,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,3,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,4,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,5,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,6,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,1,7,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,2,NA,NA,,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,5,1,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,6,2,NA,Climber 1,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,6,3,NA,Climber 1,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G2,7,NA,NA,,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,4,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,5,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,6,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,7,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,8,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,9,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,10,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,11,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,12,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,13,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,14,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,15,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,16,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,17,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,18,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,19,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,20,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,21,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,22,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,23,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,24,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,25,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,26,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,27,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,28,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,29,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,30,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,31,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,32,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,33,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,34,NA,Climber 1,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,35,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,36,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,37,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,38,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,39,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,40,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,1,41,NA,Symp,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,1,NA,Symp,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,2,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,3,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,4,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,5,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,6,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,7,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,8,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,9,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,10,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,11,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,12,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,13,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,14,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,15,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,16,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,17,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,18,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,19,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,20,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,21,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,22,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,23,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,24,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,25,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,26,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,27,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,28,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,29,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,30,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,31,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,32,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,33,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,34,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,35,NA,SR,,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,36,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,37,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,38,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,39,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,40,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,41,NA,SR,UT,,,,,,,,,,
9,N,20-Jul-16,S1,L1,G3,2,42,NA,SR,UT,,,,,,,,,,
